,Unnamed: 0,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,begin_month,credit
13974,13977,F,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20661,0,0,1,0,,5.0,2.0
13975,13978,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,18626,1332,0,0,0,Security staff,24.0,2.0
13976,13979,M,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,9930,2324,0,0,1,Laborers,44.0,1.0
13977,13980,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,7757,900,0,0,0,Sales staff,2.0,0.0
13978,13981,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,17947,191,0,0,0,,3.0,1.0
13979,13982,F,N,N,0,180000.0,Working,Secondary / secondary special,Widow,Municipal apartment,19868,3278,0,0,0,Core staff,54.0,1.0
13980,13983,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,17111,4146,0,0,0,Cooking staff,16.0,2.0
13981,13984,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,14948,4881,0,0,0,Laborers,49.0,2.0
13982,13985,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,14080,1869,0,1,0,,13.0,2.0
13983,13986,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,17386,888,0,0,0,Laborers,46.0,2.0
13984,13987,M,N,N,0,99000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,22187,5416,0,0,0,Laborers,59.0,2.0
13985,13988,F,Y,Y,2,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,11542,1169,0,0,1,Sales staff,9.0,1.0
13986,13989,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,21911,744,1,1,0,,54.0,2.0
13987,13990,M,N,Y,0,229500.0,Working,Secondary / secondary special,Single / not married,House / apartment,16481,1292,1,1,0,Drivers,27.0,2.0
13988,13991,F,Y,Y,1,157500.0,Working,Lower secondary,Married,House / apartment,14400,1435,0,0,0,Sales staff,16.0,2.0
13989,13992,F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,16514,5187,0,0,0,Managers,19.0,2.0
13990,13993,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,11472,1026,0,0,0,Core staff,12.0,2.0
13991,13994,F,Y,Y,0,81000.0,State servant,Higher education,Married,House / apartment,11256,2691,0,0,0,Core staff,44.0,2.0
13992,13995,F,Y,Y,2,180000.0,Working,Higher education,Single / not married,Municipal apartment,10433,3019,0,0,0,Laborers,21.0,2.0
13993,13996,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,9952,1613,0,0,0,,-0.0,0.0
13994,13997,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,10472,2996,1,0,1,Managers,47.0,2.0
13995,13998,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,19474,0,0,1,0,,26.0,1.0
13996,13999,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22416,0,0,0,0,,23.0,2.0
13997,14000,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,24295,0,0,0,0,,41.0,2.0
13998,14001,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16538,3846,1,0,0,Managers,32.0,2.0
13999,14002,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,16413,622,0,1,0,High skill tech staff,24.0,1.0
14000,14003,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,17587,3411,0,0,0,Cleaning staff,11.0,2.0
14001,14004,F,N,Y,0,110250.0,State servant,Secondary / secondary special,Married,House / apartment,17782,2403,0,0,1,,5.0,2.0
14002,14005,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,13714,3931,1,1,0,Private service staff,41.0,2.0
14003,14006,F,Y,Y,1,234000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10865,1481,0,0,0,Sales staff,6.0,2.0
14004,14007,M,Y,Y,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,9022,840,0,1,0,Waiters/barmen staff,25.0,2.0
14005,14008,M,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,14082,1800,0,0,0,Managers,27.0,2.0
14006,14009,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22573,0,0,0,0,,36.0,2.0
14007,14010,F,N,Y,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,15519,3234,0,0,0,Laborers,7.0,1.0
14008,14011,F,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,10397,1037,0,0,0,Accountants,8.0,0.0
14009,14012,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,21126,0,0,0,0,,3.0,1.0
14010,14013,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,10092,976,0,0,0,,11.0,1.0
14011,14014,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,9663,218,0,0,0,,12.0,2.0
14012,14015,F,N,N,0,81000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,17932,1470,0,0,0,Sales staff,38.0,2.0
14013,14016,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,20310,5375,0,0,0,Managers,41.0,0.0
14014,14017,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,17293,203,0,1,1,Laborers,13.0,2.0
14015,14018,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,15243,7260,1,1,0,High skill tech staff,39.0,2.0
14016,14019,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,14578,7346,0,0,0,Laborers,3.0,1.0
14017,14020,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,13797,3259,0,1,0,High skill tech staff,24.0,0.0
14018,14021,F,N,Y,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,12585,755,1,1,0,Core staff,23.0,2.0
14019,14022,F,Y,Y,0,234000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14660,1060,0,0,0,Cleaning staff,20.0,2.0
14020,14023,F,N,Y,0,450000.0,Working,Higher education,Civil marriage,House / apartment,17526,3337,0,0,0,High skill tech staff,55.0,2.0
14021,14024,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20399,0,0,0,0,,3.0,1.0
14022,14025,F,Y,Y,0,292500.0,State servant,Higher education,Married,With parents,12482,1935,1,0,0,,9.0,2.0
14023,14026,F,N,N,1,135000.0,Working,Higher education,Separated,House / apartment,13108,2043,0,1,0,Core staff,51.0,2.0
14024,14027,F,Y,N,2,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11023,2652,1,0,0,Laborers,40.0,1.0
14025,14028,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,23213,0,0,0,0,,18.0,1.0
14026,14029,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,14776,2212,0,0,0,Drivers,30.0,2.0
14027,14030,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,15922,2086,0,0,0,Sales staff,43.0,2.0
14028,14031,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,20907,0,0,0,0,,7.0,1.0
14029,14032,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20989,0,0,0,0,,58.0,2.0
14030,14033,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20661,0,0,0,0,,20.0,2.0
14031,14034,M,Y,N,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,12989,1598,1,1,0,Core staff,21.0,2.0
14032,14035,F,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,17763,2493,0,1,0,,57.0,2.0
14033,14036,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,13446,2720,0,0,0,Sales staff,39.0,2.0
14034,14037,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,16274,1513,0,0,0,Cooking staff,3.0,1.0
14035,14038,F,Y,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,21269,0,0,1,0,,48.0,2.0
14036,14039,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12148,847,1,0,0,Drivers,10.0,2.0
14037,14040,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,10376,126,0,1,0,Drivers,13.0,2.0
14038,14041,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,Core staff,24.0,2.0
14039,14042,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,19421,2017,0,0,0,,5.0,2.0
14040,14043,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,11749,992,0,0,0,Medicine staff,23.0,2.0
14041,14044,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,23059,0,0,0,0,,3.0,1.0
14042,14045,F,N,Y,0,180000.0,Pensioner,Higher education,Widow,House / apartment,22419,0,0,0,0,,47.0,2.0
14043,14046,F,N,Y,1,119250.0,Working,Secondary / secondary special,Married,House / apartment,15931,4404,1,1,0,Core staff,9.0,2.0
14044,14047,F,Y,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,11086,2937,1,1,0,,10.0,2.0
14045,14048,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,10926,3570,0,1,0,Secretaries,38.0,2.0
14046,14049,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,17098,1021,0,0,0,Core staff,59.0,2.0
14047,14050,F,N,Y,1,185400.0,Working,Higher education,Married,House / apartment,14817,413,0,0,1,Core staff,41.0,2.0
14048,14051,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22504,0,0,1,0,,3.0,1.0
14049,14052,F,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20830,0,0,0,0,,20.0,2.0
14050,14053,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,10227,3365,1,1,0,Sales staff,6.0,2.0
14051,14054,F,N,Y,0,292500.0,Working,Higher education,Civil marriage,House / apartment,12554,5326,0,0,1,Managers,11.0,2.0
14052,14055,F,N,Y,0,135000.0,Working,Lower secondary,Civil marriage,House / apartment,15143,991,0,0,0,Laborers,11.0,2.0
14053,14056,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,22145,0,0,0,0,,50.0,2.0
14054,14057,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10796,1958,1,1,0,Sales staff,37.0,2.0
14055,14058,F,N,Y,0,112500.0,Working,Higher education,Single / not married,House / apartment,15225,1040,1,0,0,,12.0,2.0
14056,14059,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,With parents,11942,3638,0,1,0,Sales staff,-0.0,1.0
14057,14060,F,N,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,23355,0,0,0,0,,6.0,2.0
14058,14061,F,N,Y,0,382500.0,Working,Higher education,Married,House / apartment,16482,3413,0,1,1,,47.0,2.0
14059,14062,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17834,1330,0,0,0,Medicine staff,21.0,2.0
14060,14063,M,Y,Y,1,193500.0,Working,Secondary / secondary special,Married,House / apartment,10439,2250,1,0,0,Core staff,47.0,2.0
14061,14064,F,N,N,0,54000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14415,1801,1,0,0,Laborers,39.0,0.0
14062,14065,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,9952,1613,0,0,0,,7.0,1.0
14063,14066,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,10707,765,0,0,0,HR staff,10.0,2.0
14064,14067,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,10000,1779,0,0,0,Laborers,27.0,2.0
14065,14068,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,9810,2993,1,0,0,,36.0,1.0
14066,14069,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21358,0,0,0,0,,50.0,2.0
14067,14070,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,19200,346,0,1,0,High skill tech staff,55.0,2.0
14068,14071,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,19657,1710,0,0,0,Sales staff,30.0,2.0
14069,14072,F,N,Y,0,292500.0,Working,Higher education,Separated,House / apartment,19736,12621,0,1,0,Core staff,31.0,2.0
14070,14073,M,Y,N,2,184500.0,Working,Higher education,Married,House / apartment,12518,926,1,0,0,Drivers,9.0,1.0
14071,14074,F,Y,N,0,405000.0,State servant,Higher education,Single / not married,House / apartment,20052,980,0,1,0,Managers,1.0,1.0
14072,14075,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,15490,3445,0,0,0,,36.0,0.0
14073,14076,F,N,Y,1,112500.0,Working,Lower secondary,Married,House / apartment,13042,3745,0,0,0,Laborers,10.0,1.0
14074,14077,M,Y,N,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13297,762,0,0,0,Sales staff,19.0,2.0
14075,14078,F,Y,N,2,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,12857,1399,0,0,1,,6.0,2.0
14076,14079,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,16712,2243,0,0,0,Drivers,19.0,2.0
14077,14080,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22788,0,0,0,0,,56.0,2.0
14078,14081,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13650,3945,0,0,0,Laborers,37.0,2.0
14079,14082,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,19783,3992,0,0,0,Managers,31.0,2.0
14080,14083,M,Y,N,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,19378,858,1,1,0,Laborers,11.0,1.0
14081,14084,F,N,Y,2,135000.0,Working,Incomplete higher,Married,House / apartment,10598,2175,0,0,1,Sales staff,3.0,1.0
14082,14085,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,9874,1928,0,1,0,Laborers,36.0,2.0
14083,14086,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,14064,5326,0,0,0,Drivers,37.0,2.0
14084,14087,M,Y,Y,1,193500.0,Working,Secondary / secondary special,Married,House / apartment,10439,2250,1,0,0,Core staff,38.0,1.0
14085,14088,M,Y,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,20858,3110,0,0,0,Laborers,20.0,0.0
14086,14089,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,14923,5434,1,1,0,,21.0,0.0
14087,14090,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,11390,515,0,1,0,Sales staff,3.0,0.0
14088,14091,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,22829,0,0,0,0,,5.0,2.0
14089,14092,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,22447,0,0,1,0,,13.0,2.0
14090,14093,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,15740,1860,1,1,0,Laborers,49.0,2.0
14091,14094,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21908,0,0,0,0,,11.0,2.0
14092,14095,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,23489,0,0,0,0,,7.0,2.0
14093,14096,M,Y,N,0,67500.0,Working,Higher education,Single / not married,House / apartment,12732,2087,0,0,0,Laborers,52.0,1.0
14094,14097,F,N,Y,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,24348,0,0,1,0,,1.0,1.0
14095,14098,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,19295,5246,1,0,0,,23.0,2.0
14096,14099,F,Y,Y,1,157500.0,Working,Lower secondary,Married,House / apartment,14400,1435,0,0,0,Sales staff,33.0,2.0
14097,14100,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,12790,3329,0,0,1,Core staff,23.0,2.0
14098,14101,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,22066,0,0,0,0,,2.0,1.0
14099,14102,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,15202,674,0,0,0,Drivers,27.0,2.0
14100,14103,F,N,N,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,14290,1308,0,1,0,Cooking staff,16.0,2.0
14101,14104,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,15957,2270,0,0,0,Drivers,36.0,0.0
14102,14105,F,N,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,20657,5637,0,0,0,Accountants,19.0,2.0
14103,14106,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,18984,10821,0,0,0,Laborers,4.0,2.0
14104,14107,F,N,N,0,121500.0,Working,Secondary / secondary special,Separated,House / apartment,16471,2745,0,1,0,,24.0,2.0
14105,14108,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,13813,3366,0,0,0,Accountants,21.0,2.0
14106,14109,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12461,678,0,0,0,Sales staff,54.0,2.0
14107,14110,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,13163,1405,0,0,0,Laborers,18.0,0.0
14108,14111,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16413,3219,1,1,0,Drivers,43.0,2.0
14109,14112,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,13424,4754,0,0,1,Laborers,2.0,1.0
14110,14113,M,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,16379,1033,1,0,0,High skill tech staff,30.0,2.0
14111,14114,M,Y,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,20874,2381,0,1,0,Drivers,10.0,0.0
14112,14115,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,13028,104,0,1,0,Sales staff,35.0,1.0
14113,14116,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,12675,2178,0,0,0,Core staff,11.0,0.0
14114,14117,F,N,Y,0,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,16120,991,0,1,0,Sales staff,42.0,2.0
14115,14118,F,N,Y,0,675000.0,Working,Secondary / secondary special,Married,House / apartment,17964,6594,0,0,1,,28.0,2.0
14116,14119,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21645,0,0,0,0,,6.0,2.0
14117,14120,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,19950,0,0,0,0,,17.0,2.0
14118,14121,F,N,Y,1,117000.0,State servant,Secondary / secondary special,Married,House / apartment,15081,2061,0,1,0,Medicine staff,44.0,2.0
14119,14122,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,17803,10079,0,1,0,Core staff,49.0,1.0
14120,14123,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,15562,7824,0,1,0,Laborers,53.0,2.0
14121,14124,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,10182,2403,0,0,0,Sales staff,14.0,0.0
14122,14125,M,Y,N,2,180000.0,State servant,Secondary / secondary special,Married,House / apartment,12240,4663,0,0,0,Core staff,39.0,2.0
14123,14126,M,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14733,1379,0,0,0,Sales staff,44.0,2.0
14124,14127,F,N,N,0,121500.0,State servant,Higher education,Married,House / apartment,22014,5239,1,0,0,Accountants,10.0,2.0
14125,14128,F,N,Y,1,117000.0,Working,Higher education,Married,House / apartment,18989,551,1,0,0,Cleaning staff,8.0,2.0
14126,14129,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,14349,4082,0,1,0,,22.0,2.0
14127,14130,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,10398,742,1,1,1,Core staff,6.0,2.0
14128,14131,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,17218,8618,0,0,0,Laborers,1.0,1.0
14129,14132,F,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,12279,1844,1,0,0,Laborers,48.0,1.0
14130,14133,F,N,N,0,405000.0,Working,Higher education,Married,House / apartment,16388,7127,0,0,0,,7.0,2.0
14131,14134,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,16606,3506,0,0,0,Managers,58.0,2.0
14132,14135,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,16278,2712,1,1,0,,47.0,0.0
14133,14136,F,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,10190,279,0,0,0,,8.0,1.0
14134,14137,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,14130,2877,1,1,1,Private service staff,15.0,2.0
14135,14138,M,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,21503,1674,0,0,1,Core staff,31.0,2.0
14136,14139,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,24074,0,0,0,0,,53.0,2.0
14137,14140,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,24449,3056,0,1,0,Medicine staff,46.0,2.0
14138,14141,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17892,470,0,1,0,Sales staff,9.0,2.0
14139,14142,F,N,Y,0,110250.0,State servant,Secondary / secondary special,Married,House / apartment,17782,2403,0,0,1,,27.0,2.0
14140,14143,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20495,0,0,1,0,,39.0,2.0
14141,14144,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,10564,897,1,1,0,Core staff,52.0,0.0
14142,14145,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,10567,1504,1,0,0,Core staff,14.0,2.0
14143,14146,F,N,Y,0,85500.0,Pensioner,Higher education,Married,House / apartment,23468,0,0,1,0,,19.0,2.0
14144,14147,F,N,Y,0,227250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19817,4675,0,1,0,Cleaning staff,43.0,2.0
14145,14148,F,N,N,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,9762,1223,1,0,0,Laborers,37.0,0.0
14146,14149,F,N,N,0,90000.0,Commercial associate,Higher education,Married,House / apartment,16043,3837,0,1,0,High skill tech staff,51.0,1.0
14147,14150,F,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21671,0,0,1,0,,4.0,1.0
14148,14151,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,18692,0,0,1,0,,50.0,2.0
14149,14152,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15653,5500,0,0,1,Core staff,17.0,1.0
14150,14153,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,20470,9269,0,0,0,Core staff,12.0,0.0
14151,14154,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,12135,1216,0,0,0,High skill tech staff,19.0,2.0
14152,14155,F,N,N,0,76500.0,State servant,Secondary / secondary special,Single / not married,With parents,8520,550,1,0,0,Medicine staff,5.0,1.0
14153,14156,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18931,6678,1,0,0,Laborers,12.0,2.0
14154,14157,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,16641,9988,1,1,0,Sales staff,60.0,2.0
14155,14158,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,10937,1539,0,0,0,High skill tech staff,10.0,2.0
14156,14159,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,19511,3503,0,0,0,Drivers,13.0,1.0
14157,14160,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,19032,429,0,1,0,Laborers,22.0,0.0
14158,14161,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,21935,4092,1,0,0,,22.0,2.0
14159,14162,F,N,Y,1,157500.0,State servant,Higher education,Married,House / apartment,15645,4280,0,0,0,Core staff,20.0,0.0
14160,14163,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,9448,355,0,0,0,Laborers,42.0,0.0
14161,14164,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,22223,7103,1,1,0,High skill tech staff,23.0,2.0
14162,14165,F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,18942,4854,1,0,0,Sales staff,7.0,2.0
14163,14166,M,Y,N,0,180000.0,Commercial associate,Incomplete higher,Single / not married,With parents,9538,195,0,0,0,Laborers,27.0,2.0
14164,14167,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,12849,6273,1,0,0,Sales staff,10.0,0.0
14165,14168,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,18077,3616,0,0,0,Drivers,10.0,2.0
14166,14169,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,15191,1748,1,1,0,Core staff,45.0,2.0
14167,14170,F,Y,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,13896,344,0,0,0,Cooking staff,11.0,2.0
14168,14171,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,9519,521,0,0,1,Laborers,15.0,1.0
14169,14172,M,N,N,1,396000.0,Working,Incomplete higher,Married,House / apartment,11093,1678,0,0,0,,46.0,2.0
14170,14173,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,13566,1900,1,0,0,High skill tech staff,1.0,1.0
14171,14174,F,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,9130,1390,0,1,0,Core staff,35.0,2.0
14172,14175,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,20075,7013,1,1,0,Sales staff,21.0,2.0
14173,14176,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,10443,560,0,0,0,Core staff,10.0,0.0
14174,14177,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,14680,644,0,1,0,Sales staff,59.0,2.0
14175,14178,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,14760,1315,0,0,0,,29.0,2.0
14176,14179,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,16995,7264,0,0,0,Core staff,8.0,1.0
14177,14180,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,18817,1094,0,0,0,Laborers,15.0,2.0
14178,14181,M,Y,Y,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16084,1382,0,0,0,Laborers,47.0,0.0
14179,14182,M,N,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,24202,0,0,0,0,,15.0,0.0
14180,14183,M,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,16280,887,0,0,0,Laborers,58.0,2.0
14181,14184,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,12675,1328,0,0,0,Drivers,53.0,2.0
